Estado,Clave SIINAH,Siglas,Centro de trabajo,Año,Mes,Tipo de visitantes,Número de visitas,Nacionalidad
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Estudiantes nivel básico,"1,646",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Boleto pagado,532,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Estudiantes nivel superior,"1,246",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Boleto pagado,"1,779",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Trabajadores INAH,19,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,"Tercera edad, pensionados y jubilados","1,039",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,2,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Estudiantes nivel básico,"1,373",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Entrada dominical,642,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Boleto pagado,"1,575",Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Estudiantes nivel superior,"1,390",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Boleto pagado,642,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Trabajadores INAH,18,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,"Tercera edad, pensionados y jubilados","1,000",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Profesores,354,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Discapacitados,3,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,3,Entrada sin costo,153,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Profesores,511,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Discapacitados,4,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Estudiantes nivel básico,"2,625",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Estudiantes nivel superior,"1,818",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Boleto pagado,"1,007",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Entrada sin costo,170,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Trabajadores INAH,14,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,"Tercera edad, pensionados y jubilados","1,288",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Boleto pagado,796,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,4,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Profesores,16,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Discapacitados,"1,022",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Entrada sin costo,"1,945",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Estudiantes nivel básico,240,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Boleto pagado,618,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Estudiantes nivel superior,"1,850",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Boleto pagado,609,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Trabajadores INAH,"5,154",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,"Tercera edad, pensionados y jubilados","1,416",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,5,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Trabajadores INAH,11,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,"Tercera edad, pensionados y jubilados","1,101",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Profesores,312,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Discapacitados,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Entrada sin costo,87,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Estudiantes nivel básico,"1,949",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Boleto pagado,760,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Estudiantes nivel superior,"1,430",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Boleto pagado,658,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,6,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Profesores,668,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Discapacitados,6,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Entrada sin costo,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Estudiantes nivel básico,"2,972",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Boleto pagado,926,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Estudiantes nivel superior,"1,866",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Boleto pagado,"1,488",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Trabajadores INAH,7,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,"Tercera edad, pensionados y jubilados","1,390",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Exposiciones temporales con costo adicional,351,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,7,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Estudiantes nivel superior,442,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Boleto pagado,214,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Trabajadores INAH,5,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,"Tercera edad, pensionados y jubilados",277,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Profesores,129,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Discapacitados,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Entrada sin costo,45,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Estudiantes nivel básico,641,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,8,Boleto pagado,142,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Estudiantes nivel básico,570,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Boleto pagado,313,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Estudiantes nivel superior,543,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Boleto pagado,222,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Trabajadores INAH,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,"Tercera edad, pensionados y jubilados",334,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Profesores,149,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Discapacitados,1,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,9,Entrada sin costo,339,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Trabajadores INAH,2,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,"Tercera edad, pensionados y jubilados",996,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Profesores,307,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Discapacitados,4,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Entrada sin costo,180,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Estudiantes nivel básico,"1,552",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Boleto pagado,857,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Estudiantes nivel superior,"1,467",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Boleto pagado,731,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,10,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Profesores,313,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Discapacitados,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Entrada sin costo,335,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Estudiantes nivel básico,"1,508",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Boleto pagado,"1,326",Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Estudiantes nivel superior,"1,711",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Boleto pagado,998,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Trabajadores INAH,51,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,"Tercera edad, pensionados y jubilados","1,140",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,11,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Trabajadores INAH,17,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,"Tercera edad, pensionados y jubilados","1,501",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Entrada sin costo,0,Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Profesores,565,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Discapacitados,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Entrada sin costo,"2,630",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Estudiantes nivel básico,"2,511",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Entrada dominical,0,Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Boleto pagado,"1,694",Extranjeros
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Estudiantes nivel superior,"1,849",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Boleto pagado,"1,376",Nacional
Yucatán,2301900,M.- M.H,"Museo Regional de Yucatán ""Palacio Cantón""",2019,12,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Estudiantes nivel superior,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Boleto pagado,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Trabajadores INAH,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,"Tercera edad, pensionados y jubilados",0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Entrada sin costo,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Profesores,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Discapacitados,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Entrada sin costo,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Estudiantes nivel básico,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Entrada dominical,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,1,Boleto pagado,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Estudiantes nivel básico,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Entrada dominical,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Estudiantes nivel superior,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Boleto pagado,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Entrada sin costo,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Trabajadores INAH,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,"Tercera edad, pensionados y jubilados",0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Boleto pagado,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Entrada sin costo,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Profesores,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Discapacitados,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,2,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Trabajadores INAH,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,"Tercera edad, pensionados y jubilados",0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Boleto pagado,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Entrada sin costo,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Profesores,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Discapacitados,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Exposiciones temporales con costo adicional,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Estudiantes nivel básico,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Entrada dominical,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Exposiciones temporales con costo adicional,0,Extranjeros
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Estudiantes nivel superior,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Boleto pagado,0,Nacional
Yucatán,2404300,M.- M.H,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",2019,3,Entrada sin costo,0,Nacional
